Job Title,Company,Location,Job Url
Technology Specialist - Data Center Capacity Mgmt,Bloomberg,"Orangeburg, NY",https://www.indeed.com/rc/clk?jk=8785b01c1bd38054&fccid=f770da67b3b51c62&vjs=3
Materials Informatics & Machine Learning Intern,Corning,"Corning, NY",https://www.indeed.com/rc/clk?jk=32206bbea3c57524&fccid=31bebfb78bc1f0f1&vjs=3
"Software Engineering Intern, Transonic Wind Tunnel, 2021 Internship",Calspan Corporation,"Buffalo, NY",https://www.indeed.com/rc/clk?jk=e3ba93a5d882f5d9&fccid=1dfe9483b30ed493&vjs=3
WEB DEVELOPER,"M.J. Engineering and Land Surveying, P.C.","Clifton Park, NY",https://www.indeed.com/rc/clk?jk=f09a09bddd483e1b&fccid=6536f62a535eebe9&vjs=3
"Director, Growth Finance",Cityblock Health,New York State,https://www.indeed.com/rc/clk?jk=560234e5241a3942&fccid=9f8fb49912899420&vjs=3
"Senior Program Associate, New Frontiers",Rockefeller Foundation,"New York, NY",https://www.indeed.com/rc/clk?jk=3c244364d96b67e1&fccid=b11ab84b412087d4&vjs=3
Vice President,Morgan Stanley,"New York, NY",https://www.indeed.com/rc/clk?jk=94582c4d15dc5abe&fccid=0c39fb2c91742dcf&vjs=3
Data and Reporting Analyst,VISITING NURSE SERVICE OF NEW YORK,"Manhattan, NY",https://www.indeed.com/rc/clk?jk=e9bb7366b7a63e57&fccid=bf8d0f5b45d49fcf&vjs=3
Business Intelligence Analyst,Misen,New York State,https://www.indeed.com/rc/clk?jk=1019fd90995c8c50&fccid=e4b644d21b96f04e&vjs=3
Intern - Data Analyst,Movado,"New York, NY",https://www.indeed.com/rc/clk?jk=f9080ab08b2e98df&fccid=0e46b6a7e545b9c7&vjs=3
Hacker in Residence,Remesh,New York State,https://www.indeed.com/rc/clk?jk=340814817a0d39d0&fccid=f89f8382df33b93c&vjs=3
"Postdoctoral Research Associate Machine Learning Upton, NY",Brookhaven National Laboratory,"Long Island, NY",https://www.indeed.com/rc/clk?jk=51c1e5bd8c5d09e6&fccid=e3775e5ec8ee0d6e&vjs=3
Warehouse Management System Developer,Baldor Specialty Foods,"Bronx, NY",https://www.indeed.com/rc/clk?jk=437599d571bd984d&fccid=f3d28199a393c187&vjs=3
Data Analyst II,LivePerson,New York State,https://www.indeed.com/rc/clk?jk=664ebbec34a9a5da&fccid=051e0bdf026c3e60&vjs=3
European ABS Modeling Associate,London Stock Exchange Group,"Buffalo, NY",https://www.indeed.com/rc/clk?jk=8c95145074249abe&fccid=1c2a61588e44123b&vjs=3
"Research Scientist, Neural Interfaces (PhD)",Facebook,"New York, NY",https://www.indeed.com/rc/clk?jk=e2f8096c93dd55ea&fccid=1639254ea84748b5&vjs=3
eCornell Software Quality Assurance Engineer - Remote,Cornell University,"Ithaca, NY",https://www.indeed.com/rc/clk?jk=e7f084f376561f78&fccid=306f028923c9e104&vjs=3
"AMD, GSAM, Renewable Power Group, Power Structuring Associate/VP- New York",Goldman Sachs,"New York, NY",https://www.indeed.com/rc/clk?jk=bc91db6b8b3ed421&fccid=16a97ed26c75bf2d&vjs=3
SFL Strats – Data Scientist - FICC Technology,Goldman Sachs,"New York, NY",https://www.indeed.com/rc/clk?jk=a27d545adc33baaf&fccid=16a97ed26c75bf2d&vjs=3
Investigations Disputes & Risk | Consultant,AlixPartners,"New York, NY",https://www.indeed.com/rc/clk?jk=49612a410e6c6282&fccid=e12568db331b1dfe&vjs=3
Enterprise Engagement Manager (Expanse),Palo Alto Networks,"New York, NY",https://www.indeed.com/rc/clk?jk=38c414f9bc7be5ce&fccid=0562f887e2bed9ea&vjs=3
Research Technician,New York State Psychiatry Institute,"New York, NY",https://www.indeed.com/rc/clk?jk=2215e668977e1135&fccid=63b138dee345c111&vjs=3
Technology Specialist - Data Center Capacity Mgmt,Bloomberg,"Orangeburg, NY",https://www.indeed.com/rc/clk?jk=8785b01c1bd38054&fccid=f770da67b3b51c62&vjs=3
Product Manager,"CHIPS Technology Group, Inc","New York, NY",https://www.indeed.com/rc/clk?jk=c3c2bf61184e9fe4&fccid=2c91a1c6deafc5b6&vjs=3
Data Engineer,Prognos,"New York, NY",https://www.indeed.com/rc/clk?jk=ee67e43ebcf49885&fccid=ff9351c2a6df2c4a&vjs=3
Public Finance Products Data Analyst - Analyst,"JPMorgan Chase Bank, N.A.","New York, NY",https://www.indeed.com/rc/clk?jk=5773eb3948eaea26&fccid=aaf3b433897ea465&vjs=3
Data Analyst,Altice,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=5a48456fc8ad57d1&fccid=915628603ff911ad&vjs=3
Data Engineer,InnovateEDU,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=9101159550f44b5b&fccid=10189a63fa03fd40&vjs=3
"Software Engineer, Data Visualization",Remesh,New York State,https://www.indeed.com/rc/clk?jk=2ff52aeedca52ab0&fccid=f89f8382df33b93c&vjs=3
Streaming Media Engineer (Linear Encoding),fuboTV,New York State,https://www.indeed.com/rc/clk?jk=05fc9db4d26c3d88&fccid=605365e1185add2d&vjs=3
"Data Scientist, Square for Retail",Square,"New York, NY",https://www.indeed.com/rc/clk?jk=9458b8006bb7b16a&fccid=09abad886b83c501&vjs=3
Data Scientist,Betterview,"New York, NY",https://www.indeed.com/rc/clk?jk=edbeaaa56e817ffe&fccid=e82111c38842f8f2&vjs=3
Junior Dev. Ops Engineer,RAB Lighting,"New York, NY",https://www.indeed.com/rc/clk?jk=7feb245135385678&fccid=a3f2f106226c0eb8&vjs=3
Quantitative/Data Analyst Intern,KKI Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=018ed0ca7a7ce1a2&fccid=2b84f8204d39aa3a&vjs=3
Python Software Developer,Perpetual,"New York, NY",https://www.indeed.com/rc/clk?jk=e98ece4acc0f8241&fccid=475929d8de269875&vjs=3
Operations Data Coordinator,Central Park Conservancy,"New York, NY",https://www.indeed.com/rc/clk?jk=ecf9c200c698cebe&fccid=62422c21cfb09f38&vjs=3
Software Engineering,"JPMorgan Chase Bank, N.A.","New York, NY",https://www.indeed.com/rc/clk?jk=35e63fe81e228d28&fccid=aaf3b433897ea465&vjs=3
Content Infrastructure Engineer,Peloton,New York State,https://www.indeed.com/rc/clk?jk=214718543081525b&fccid=8899ecbdba2d0a5e&vjs=3
Operations Associate,Debtsy,"New York, NY",https://www.indeed.com/rc/clk?jk=abed4b6be4cf9cd7&fccid=ec3c520f9d48f531&vjs=3
Solutions Architect,Celonis,"New York, NY",https://www.indeed.com/rc/clk?jk=89d6f8dd939f1194&fccid=e4a5e7f93e374233&vjs=3
Web Engineer (Angular or React & Java or Python),BlackRock,"New York, NY",https://www.indeed.com/rc/clk?jk=8c4337228e753ce6&fccid=58c732f14833248a&vjs=3
Full Stack Developer,Autonomic Controls Inc,"Armonk, NY",https://www.indeed.com/company/Autonomic-Controls-Inc/jobs/Full-Stack-Developer-a54a120718ca2385?fccid=094fcae7b3e0cdb2&vjs=3
Operational Analyst II,"Coast Professional, Inc.","Geneseo, NY",https://www.indeed.com/rc/clk?jk=240cd2eb50853497&fccid=59d5ecdecf43add6&vjs=3
Senior Java Developer,SoHo Dragon,"New York, NY",https://www.indeed.com/rc/clk?jk=f1f8c0579195f586&fccid=a1c438da1667decd&vjs=3
Data Scientist,Olo,"New York, NY",https://www.indeed.com/rc/clk?jk=48c7b1d50cb9894c&fccid=3000d8714153cbbe&vjs=3
Software Development Engineer in Test (SDET),RapidSOS,"New York, NY",https://www.indeed.com/rc/clk?jk=5d99fa6d543ad179&fccid=611c0eb8907c49a2&vjs=3
Seasonal Data Project Planner,Louis Vuitton,"New York, NY",https://www.indeed.com/rc/clk?jk=c57b613d1c0fc9ca&fccid=1807e5727f702882&vjs=3
Software Engineer,Wyng Microexperience Platform,"New York, NY",https://www.indeed.com/rc/clk?jk=3dd016b8c08f19f8&fccid=248d1b54734ad193&vjs=3
Rate Table Trader,Better.com,"New York, NY",https://www.indeed.com/rc/clk?jk=f4eb28bb41dc23e4&fccid=b20ce25064ee9ef1&vjs=3
"Bioinformatics Assistant, Molecular Immunology",The Rockefeller University,"New York, NY",https://www.indeed.com/rc/clk?jk=0f3b22c19c210d95&fccid=5fb2a873ec1cdcd1&vjs=3
Senior Analyst Crew Resources,JetBlue Airways Corporation,"Long Island City, NY",https://www.indeed.com/rc/clk?jk=37ced4f6ac936b78&fccid=38b8f999774b46b1&vjs=3
Software Engineer,Betterment LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=206d888abb6077ab&fccid=8cf32c3f09e899f7&vjs=3
Software Engineer,The Topps Company,"New York, NY",https://www.indeed.com/rc/clk?jk=9457899372b10a5a&fccid=83a28da9948d5899&vjs=3
Senior Applied Scientist,Amazon.com Services LLC,"New York, NY",https://www.indeed.com/rc/clk?jk=e1955f6d992dcd27&fccid=fe2d21eef233e94a&vjs=3
Machine Learning Engineer,Alaffia Technology Solutions,"New York, NY",https://www.indeed.com/company/Alaffia-Tech-Solutions/jobs/Machine-Learning-Engineer-e47f714b45602502?fccid=fd64b5e3ebf569d1&vjs=3
AMM Quantitative Strategist,Morgan Stanley,"New York, NY",https://www.indeed.com/rc/clk?jk=e13b7542a2dc03a3&fccid=0c39fb2c91742dcf&vjs=3
"Vice President, Risk Analytics",Morgan Stanley,"New York, NY",https://www.indeed.com/rc/clk?jk=15c4bd6232e1163d&fccid=0c39fb2c91742dcf&vjs=3
Machine Learning Researcher,Morgan Stanley,"New York, NY",https://www.indeed.com/rc/clk?jk=d07a662dff4bce62&fccid=0c39fb2c91742dcf&vjs=3
Staff Security Engineer,HBO Max,"New York, NY",https://www.indeed.com/rc/clk?jk=f7d4725e39a1abfb&fccid=a710372f724c1e2e&vjs=3
Associate Risk Officer,United Nations,"New York, NY",https://www.indeed.com/rc/clk?jk=94c5434365467f1a&fccid=65ae769cb89830ec&vjs=3
"Senior Manager, Customer Intelligence - RT",KLM Careers,"New York, NY",https://www.indeed.com/rc/clk?jk=8c8c08db52952822&fccid=f42bbfc261ca3e64&vjs=3
Senior Data Analyst,Havas,"Madison, NY",https://www.indeed.com/rc/clk?jk=8cb30c541b2942d3&fccid=383d6a00135d5d1a&vjs=3
Software Engineering Intern,Dataminr,"New York, NY",https://www.indeed.com/rc/clk?jk=6e3a5d7027186166&fccid=181ae1a6390e21b5&vjs=3
Scientific Programmer,University at Buffalo,"Buffalo, NY",https://www.indeed.com/rc/clk?jk=e86692715bef2aad&fccid=69d294dd564bf502&vjs=3
Software Developer in Test,BNY Mellon,"New York, NY",https://www.indeed.com/rc/clk?jk=7bc41c669b2f4d7e&fccid=b4048be2884af072&vjs=3
Business Application Specialist,The Arc Erie County New York,"Williamsville, NY",https://www.indeed.com/rc/clk?jk=9a4a1d704c92541b&fccid=55fc7e3897f1167e&vjs=3
Machine Learning Engineer – TLV,Diagnostic Robotics,"New York, NY",https://www.indeed.com/rc/clk?jk=1843208a9346e2cb&fccid=e35acb6e901e1e29&vjs=3
Full Stack Developer,Orolia,"Rochester, NY",https://www.indeed.com/rc/clk?jk=9df3a602c9c8b898&fccid=21d1d9e33345ba5c&vjs=3
Summer 2021 Internship - Software Engineering - Lifion,ADP,"New York, NY",https://www.indeed.com/rc/clk?jk=e54fff6b25a02a5d&fccid=e996c2d6855fe778&vjs=3
Data Analyst,New Visions Central Office,"New York, NY",https://www.indeed.com/rc/clk?jk=088841f417bc3bf1&fccid=85bfc9ae112ceab7&vjs=3
Mainframe Tester,Okaya Corp,"New York, NY",https://www.indeed.com/company/Okaya-Corp/jobs/Mainframe-Tester-28ba113cec713913?fccid=260eac8588af7088&vjs=3
eCom Senior Business Intelligence Engineer,PepsiCo,"New York, NY",https://www.indeed.com/rc/clk?jk=7826f391882919f3&fccid=2973259ddc967948&vjs=3
"Senior Analyst, Opportunity Analytics",Signify Health,New York State,https://www.indeed.com/rc/clk?jk=f5dff201615ad7dc&fccid=7f3af35993e7f09f&vjs=3
Rotational Software Engineer,Facebook,"New York, NY",https://www.indeed.com/rc/clk?jk=df6a17eca06aafa1&fccid=1639254ea84748b5&vjs=3
Telecom - Full Stack Data Analyst,LT Technology Services,"New York, NY",https://www.indeed.com/rc/clk?jk=1c01dcbf2a1b9f00&fccid=4ed03476a1620afb&vjs=3
Data Scientist,QuaEra,"New York, NY",https://www.indeed.com/rc/clk?jk=d3c27c70bf22d32e&fccid=0773ac3d4e33a966&vjs=3
Data Analyst,Bread Finance,New York State,https://www.indeed.com/rc/clk?jk=3e810031d5a6448f&fccid=d5ccb6c1a4720229&vjs=3
ICBU Product Researcher Alibaba.com,Alibaba,"New York, NY",https://www.indeed.com/rc/clk?jk=5ec0efc3ced58437&fccid=4e75c921d3645259&vjs=3
"Director, Quantitative Research & Analytics",JUST Capital,"New York, NY",https://www.indeed.com/rc/clk?jk=cb84afa5eff5741c&fccid=8398dccfd275c49f&vjs=3
Head of Marketing (US - Remote),Revolut,"New York, NY",https://www.indeed.com/rc/clk?jk=7c7df503fa082679&fccid=1c00ce6833fa8f3d&vjs=3
Application Support Technology – Equities Derivatives,Citi,"New York, NY",https://www.indeed.com/rc/clk?jk=b26a21202ebfa931&fccid=5bcd1ef0a7f4fb99&vjs=3
Data Reporter,New York Public Radio,"New York, NY",https://www.indeed.com/rc/clk?jk=1e88b79db203098e&fccid=5953b7269eb6f9f0&vjs=3
CHARACTER TD (FREELANCE),Psyop,"New York, NY",https://www.indeed.com/rc/clk?jk=ce69e6c2671c8988&fccid=ce4631aa25c33124&vjs=3
CG Lead,Framestore,"New York, NY",https://www.indeed.com/rc/clk?jk=f10669f78e0b9da1&fccid=e9aaabfdc8647e0d&vjs=3
2021 Data Science Summer Internship,Lazard Ltd.,"New York, NY",https://www.indeed.com/rc/clk?jk=fd01dfc12ec76a3d&fccid=f16b975bd9c56fcd&vjs=3
"Software Engineer, Backend (Database) - Distributed US, Toronto, London, Sydney",Cockroach Labs,New York State,https://www.indeed.com/rc/clk?jk=d4a6a0bda53b46b8&fccid=65821e044148c3ad&vjs=3
Data Engineer,The LCF Group - Last Chance Funding,"New Hyde Park, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwWskuSZpGPKQe-O_PaFqRjKvpcijEI_CiMB7IuoXtEiAtoKfhvdJUl5WFMEFTOqX_dYvCwg4qTWdd0LAF20cbNYiQswGhKY-0qJrFjjB4kJM3I1fWi7F8MEJUyjoxvsFJk9Elsz0dHsGsYMF31075j9OSfWxsIrsVwMIkR2XHu0YemHgox8AhpMd5UhdgLwQRh1PEjJ5pk6_hvXqbncQ1aPSC4VUI6IvnVnuLCXIGjiBdNDytGHQ4B6iYEqmqyNShuZGO1BDX30u6_GW09KuvWNpcoI0Wu05lwkOoA_u0TikL6o4ANSAGhzp1BdGsEGPCarLBBgtmUfdcpr8kgaITbCPjNUUp7EKiPzAhgrWVpZ-xL40oniiYm54WX2n_mskNBXlD7ihUzeMRqYLSzbwaDLuBrq8N79j56YUeV9a-U9FN1GP9wPdDRpt8OEGSMcU=&p=10&fvj=1&vjs=3
"Minecraft teacher for middle school student (online, part-time)",CodeTime,"New York, NY",https://www.indeed.com/company/CodeTime/jobs/Minecraft-Teacher-Middle-School-Student-26125403ccf18496?fccid=a1bc24d13b037007&vjs=3
"SVP, Engineering",Tracer,"New York, NY",https://www.indeed.com/rc/clk?jk=e78b3439942c5652&fccid=b18e964632b51190&vjs=3
"Prin, Proj Mgr",BNY Mellon,"New York, NY",https://www.indeed.com/rc/clk?jk=0c87ab0b6945fe64&fccid=b4048be2884af072&vjs=3
Special Projects Engineer to the CTO,Ribbon Health,"New York, NY",https://www.indeed.com/rc/clk?jk=c617a65085523695&fccid=1b3df0faac85255e&vjs=3
"Associate, Software Engineer, Applications",BlackRock,"New York, NY",https://www.indeed.com/rc/clk?jk=1f40541482d6522e&fccid=58c732f14833248a&vjs=3
Software Engineer in Test,Better Mortgage Corporation,"New York, NY",https://www.indeed.com/rc/clk?jk=e961b56284784eff&fccid=38428bc0dc4a9166&vjs=3
Software Developer- C++/Java,"Infinity Consulting Solutions, Inc.","Great Neck, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DOytGsXAhabkxxW1XT3zuzbFIsl3o9kRJA0NqiDY0Sxt2kElzPWeeJFXRb1yxKH0DlalRDNKOiJ506CTv-EpeKslRg84gHRTfwt3F5T5DBmcopXyA-ZBE7AzEuQfImiqbFLqvfScQCfPYrRrC4uCw5eLlz3sGURh79fWP84iJvuicF9nbS4ei0tifmtJ-TQWI6_Iriczh7w3yJWqqgHZFO5p6QgW4VIXFXRoKn9VRk9GEF4AhftdEdGevwY7YIU99I2zwcBB35tmjDLTJXaKExn1C2A6xjGByZS78SBuLoc9-5xVIG1A8Zsiqq8kx61dqHgRqu2Me5KdMtzeP8gVSrC-DUjG-j3fhEboSaciUddun6pz5OvYRr_8cAAKXc33Wk-wmId3g5pbGTHAPvNtZ5kneMMYc3qJ8X2Ch1_FTeJfNEVR6bkgV1ZS8ArHQfYoTa0YCtzr6epyyXb54n1BvwqsUIitV1P2vl3DBHVyd_-xmdTjQLA-n8PHmNVpnxpXAclI01UOJRpgvCk34hvBQCIwiJwp4khVA5SAeVbIbsjxe7iy5xzWbCgMDETN0ajRWsX6vk0JA_mSKgB2GgHimg16i0E98bCr9Gjutc1pTGxuXE81gg6XVPhcz3BqtPNhhy0r64YzrliV8y8OFp_mq5FKZ86sJr6UIW0hPD_QJRDaPINRJjr3wSy7TbGqlZDZmk1YMx2UHE5-Q-CuBj-wbeb_69wUuvLBZGzg2gqIEEyvtcC1QvDddtTDIZ1z7dWps0DZl2smSbJ9hj7idbzSqsNtoz4r3c4XxGEMid2_zwnN2LM6uiJQP3bfGzAx5pSzuxYSOeGfHMfOhxppZWblrcJK9sGGIh8b_805nTsagBPHlrV8Mak_m82WA-UHPdzwIDQoWVnjAPb8kW8Wb9c12ry5gaTlYRKh_AA4NlXnu-WG1DY62J1mpVrLahLYQX_n50iqA1YU5Dsg==&p=2&fvj=0&vjs=3
"Software Engineer, Machine Learning Platform",Etsy,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=c3d925114a062f14&fccid=9ecb91618c39a24f&vjs=3
Quantitative Analyst,Pinnacle Group,"New York, NY",https://www.indeed.com/rc/clk?jk=c9c776f244d37c19&fccid=dc3e72ef550f765d&vjs=3
Full-Stack Software Engineer,Accutar Biotechnology,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=e48f55cc39e3d2c7&fccid=4bab87f882d72101&vjs=3
Data Scientist,Known,"New York, NY",https://www.indeed.com/rc/clk?jk=394f11c767981a56&fccid=428c548e40d4ce2e&vjs=3
Software Engineer,LTX,"New York, NY",https://www.indeed.com/rc/clk?jk=7e4d4522b342acce&fccid=fb25d2cd9cfe589e&vjs=3
"Software Engineer, Test",Unite Us,New York State,https://www.indeed.com/rc/clk?jk=914742867df3182e&fccid=01fd1f2f239c15f4&vjs=3
Mobile Pipeline Engineer,CommentSold,New York State,https://www.indeed.com/rc/clk?jk=78b82cc162955e30&fccid=69e31f21aad40f36&vjs=3
Software Engineer - Machine Learning,CUBRC INC,"Buffalo, NY",https://www.indeed.com/rc/clk?jk=3668bc86c11f69bc&fccid=79981a744bb8130d&vjs=3
"Associate, Systems Software Engineering",BlackRock,"New York, NY",https://www.indeed.com/rc/clk?jk=b2b1a16049ae5e17&fccid=58c732f14833248a&vjs=3
Software Engineer Co-op (Spring through Fall 2021),Teledyne LeCroy Inc.,"Chestnut Ridge, NY",https://www.indeed.com/rc/clk?jk=1b5e39ae1e31e30d&fccid=56fc1ffc1942e614&vjs=3
"Machine Learning Engineer, Data","Vox Media, LLC",New York State,https://www.indeed.com/rc/clk?jk=6fa9403d2fd7e034&fccid=423dc0697be201e8&vjs=3
Quantitative Analyst - Corporate Treasury Strategists,Goldman Sachs,"New York, NY",https://www.indeed.com/rc/clk?jk=9d4130bfc37759e8&fccid=16a97ed26c75bf2d&vjs=3
Technical Support Engineer (Remote),Airship,"New York, NY",https://www.indeed.com/rc/clk?jk=e03ee5b827497be0&fccid=4e579278e59b0b54&vjs=3
Director of Business Analytics,Snappy App,"New York, NY",https://www.indeed.com/rc/clk?jk=d438ff22c45dfe3c&fccid=b85be1d09af1eb0e&vjs=3
Ruby on Rails Software Engineer,andros,New York State,https://www.indeed.com/rc/clk?jk=6f22a1a140c901f1&fccid=2b91ce7492577dd5&vjs=3
Data Analyst/Assistant Research Scientist (part time),New York University,"New York, NY",https://www.indeed.com/rc/clk?jk=cbcca91a3842e1e8&fccid=8077183a161ef0fd&vjs=3
"Data Engineer, Analytics (Business Integrity)",Facebook,"New York, NY",https://www.indeed.com/rc/clk?jk=5f6830eeed0863f0&fccid=1639254ea84748b5&vjs=3
Sr. Social Analyst,Ogilvy,"New York, NY",https://www.indeed.com/rc/clk?jk=02b68fbd6b6ab3a5&fccid=0dc7637a6a1a8ec0&vjs=3
"Software Engineer - Opportunity for Working Remotely New York, NY",Carbon Black,"New York, NY",https://www.indeed.com/rc/clk?jk=80d009c004f569e1&fccid=4e6d7e83ad8b9362&vjs=3
Data Scientist,MassMutual,"New York, NY",https://www.indeed.com/rc/clk?jk=1d37f74d13c8787c&fccid=430cffbf1c607717&vjs=3
Data Scientist (Analytics),Quartet Health,New York State,https://www.indeed.com/rc/clk?jk=86d3993ed0f09e6d&fccid=cbfe4b98d5d8dd69&vjs=3
"Software Engineering, Product Engineering, Platform Services Internship- Summer 2021",Discovery Communications,"New York, NY",https://www.indeed.com/rc/clk?jk=ac1efc4cfdc28832&fccid=f17180ffbe436a3c&vjs=3
Data Integration Analyst,Riskified,"New York, NY",https://www.indeed.com/rc/clk?jk=4d44673247ae2a45&fccid=777f6e070f6b7973&vjs=3
Stock Assoc,Williams Sonoma,"Brooklyn, NY",https://www.indeed.com/rc/clk?jk=4831ead9e27486a9&fccid=cdd85c4d445cce0f&vjs=3
"Strategic Operations Manager, Marketplace",Uber,"New York, NY",https://www.indeed.com/rc/clk?jk=5ec77310f9e99845&fccid=f766f8bfbc3effb7&vjs=3
Fixed Income Production Support Associate,"Nomura Holdings, Inc.","New York, NY",https://www.indeed.com/rc/clk?jk=459eacf69a7aae78&fccid=74353ee3ba2a3337&vjs=3
Sr. DevOps-Engineer,Technodeed Inc,"New York, NY",https://www.indeed.com/rc/clk?jk=7664d39b0e68e057&fccid=b4b3e489ab7abdaf&vjs=3
2021 Internship: FOS Team,Beacon Platform Inc,"New York, NY",https://www.indeed.com/rc/clk?jk=20890224d1e4118e&fccid=070ddd31b887a3e9&vjs=3
Applied Researcher,eBay Inc.,"New York, NY",https://www.indeed.com/rc/clk?jk=4415bd0d82a7c28e&fccid=0da3ed18c20a248d&vjs=3
Engineer,Neutrosys Inc,"New York, NY",https://www.indeed.com/company/Neutrosys-Inc/jobs/Engineer-abd1b735b615a762?fccid=055c701e6db412d5&vjs=3
"Software Engineer III, Machine Learning",Mailchimp,New York State,https://www.indeed.com/rc/clk?jk=d0a27788dbc41e21&fccid=1059c2aae8d976fc&vjs=3
Junior Natural Gas Trader - Energy Desk (NY),"DV Trading, LLC","New York, NY",https://www.indeed.com/rc/clk?jk=ab9c31f9017a6483&fccid=0aeb66300c9a172c&vjs=3
"Business Analyst, Programmatic Advertising",Employment Opportunities at BuzzFeed,"New York, NY",https://www.indeed.com/rc/clk?jk=145efe608a6cb055&fccid=b102625070cdb638&vjs=3
Python Full Stack Developer,"The Hagan-Ricci Group, Inc.","New York, NY",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CMfUyhbJauq08HRBRo4gKgqJ4K0gu7eONFpM-ag7LnQ_Cf4OPdQNNoXihVCsVElJIncL1K940hhbpLWhALDvuKYGht9UXG2MNsVKBDx_X8fOreIoQjDrDodlhc7kyh09Z-g1bFJ1sSJ5uvLb_mnYr0vENXruALeB78B_LbJwX0y-28Ovfh9RFgmseiMFbqHC0VerEyjQVJ9a9f0VFov03l3yZMN5D1TITrY4lduzP748gyyd0X4rpk7fQccsvZx1T6BfSscs6vSH86S2HbOSUg9V14tG9MCs0Gq2NhcqAR18eQYaRkHXjKyQ9XNb5dCD2oiy1X106DYrqbqx3IZFj-Gvb_BATsL06gxkW1pgzkl52P_SdIYK6pFytBY0SosVmV_HF-QzxzYlfB3Ce0gO_UncYuXDvNAV5GpvTumpn7Gus4JilLcNKAoOpQjc_HWK8=&p=6&fvj=1&vjs=3
Data Analyst IV,"Health Research, Inc.","Albany, NY",https://www.indeed.com/rc/clk?jk=7362d7de7256876b&fccid=894b8e41dacb3691&vjs=3
Market Analyst Intern,Reonomy,"New York, NY",https://www.indeed.com/rc/clk?jk=b9e3e612707ec172&fccid=ca94b6e9b2058331&vjs=3
"Software Engineer, II",ACV Auctions,New York State,https://www.indeed.com/rc/clk?jk=cb8b8556ead4c2bc&fccid=6867c53ddcaa8459&vjs=3
Senior Systems Engineer,Kaleida Health,New York State,https://www.indeed.com/rc/clk?jk=5cdea823a144827a&fccid=46a5105b06a6bafb&vjs=3
"Associate, Financial Modelling Associate (New York)",BlackRock,"New York, NY",https://www.indeed.com/rc/clk?jk=f975151e45a8290a&fccid=58c732f14833248a&vjs=3
Startup Studio Head of Engineering,Founders Factory,"New York, NY",https://www.indeed.com/rc/clk?jk=14dc2c474abf5dec&fccid=b8b4b2e1a362870b&vjs=3
Senior Media Planner,AT&T,"New York, NY",https://www.indeed.com/rc/clk?jk=d5976d3b7b9cb19c&fccid=25b5166547bbf543&vjs=3
Hadoop Developer,Aretek Solutions,New York State,https://www.indeed.com/rc/clk?jk=0186ed7d5b1aca78&fccid=6a1c81c58430a85e&vjs=3
Technical Implementation Specialist,DoubleVerify,"New York, NY",https://www.indeed.com/rc/clk?jk=24cb01fe26963d3c&fccid=1a409fb4e78331ad&vjs=3
Software Engineer II,AT&T,"New York, NY",https://www.indeed.com/rc/clk?jk=490cc7d2787a0adb&fccid=25b5166547bbf543&vjs=3
Cybersecurity Engineer,Deep Labs,"New York, NY",https://www.indeed.com/rc/clk?jk=bcdb792dbd31cc8e&fccid=df4d25d87e00f676&vjs=3
Service Desk Analyst,Vitech,"New York, NY",https://www.indeed.com/rc/clk?jk=b77387e3de195930&fccid=88de3e42ff426338&vjs=3
2021 Internship: FOS Team,Beacon Platform Inc,"New York, NY",https://www.indeed.com/rc/clk?jk=20890224d1e4118e&fccid=070ddd31b887a3e9&vjs=3
Applied Researcher,eBay Inc.,"New York, NY",https://www.indeed.com/rc/clk?jk=4415bd0d82a7c28e&fccid=0da3ed18c20a248d&vjs=3
Engineer,Neutrosys Inc,"New York, NY",https://www.indeed.com/company/Neutrosys-Inc/jobs/Engineer-abd1b735b615a762?fccid=055c701e6db412d5&vjs=3
"Software Engineer III, Machine Learning",Mailchimp,New York State,https://www.indeed.com/rc/clk?jk=d0a27788dbc41e21&fccid=1059c2aae8d976fc&vjs=3
Junior Natural Gas Trader - Energy Desk (NY),"DV Trading, LLC","New York, NY",https://www.indeed.com/rc/clk?jk=ab9c31f9017a6483&fccid=0aeb66300c9a172c&vjs=3
"Business Analyst, Programmatic Advertising",Employment Opportunities at BuzzFeed,"New York, NY",https://www.indeed.com/rc/clk?jk=145efe608a6cb055&fccid=b102625070cdb638&vjs=3
Data Analyst IV,"Health Research, Inc.","Albany, NY",https://www.indeed.com/rc/clk?jk=7362d7de7256876b&fccid=894b8e41dacb3691&vjs=3
Market Analyst Intern,Reonomy,"New York, NY",https://www.indeed.com/rc/clk?jk=b9e3e612707ec172&fccid=ca94b6e9b2058331&vjs=3
"Software Engineer, II",ACV Auctions,New York State,https://www.indeed.com/rc/clk?jk=cb8b8556ead4c2bc&fccid=6867c53ddcaa8459&vjs=3
